,公司,岗位,薪资,地址,经度,纬度,URL,low,hight,mean,区域
813,北京天地和协科技有限公司,仓库主管,2.5-4千/月,顺仁路60号,116.671457,40.095284,https://jobs.51job.com/beijing-syq/97581757.html?s=01&t=0,2.5,4.0,3.25,顺义区
817,北京宝力瑞驰机械科技有限公司,仓库主管,4.5-6千/月,长阳镇佛满村,116.207953,39.682595,https://jobs.51job.com/beijing-fsq/100150410.html?s=01&t=0,4.5,6.0,5.25,房山区
818,北京瑞联网络科技有限公司,仓库主管,4.5-6千/月,苏州街,116.312768,39.981704,https://jobs.51job.com/beijing-hdq/96915757.html?s=01&t=0,4.5,6.0,5.25,海淀区
820,北京百得利汽车进出口集团有限公司,配件专员,4-6千/月,北京市经济技术开发区东环北路1号,116.513378,39.818665,https://jobs.51job.com/beijing-dxq/99345624.html?s=01&t=0,4.0,6.0,5.0,大兴区
822,北京德诺康贸易有限公司,仓库主管,3-4.5千/月,金辅路甲2号凯驰大厦A座316室,116.35236,39.763381,https://jobs.51job.com/beijing-dxq/106848964.html?s=01&t=0,3.0,4.5,3.75,大兴区
823,北京捷士通投资管理有限公司,仓库主管,3-4.5千/月,小红门南城1985产业园B26,116.46555,39.842851,https://jobs.51job.com/beijing-cyq/97743088.html?s=01&t=0,3.0,4.5,3.75,朝阳区
825,康莱德国际环保植被（北京）有限公司,仓库主管,3-4.5千/月,长阳镇镇政府北2000米路西 莱恩堡酒庄院内,116.223751,39.77091,https://jobs.51job.com/beijing-fsq/106861790.html?s=01&t=0,3.0,4.5,3.75,房山区
826,北京正和顺汽车部件有限公司,仓库主管,4-8千/月,李遂镇东营村中街1号,116.771289,40.081157,https://jobs.51job.com/beijing-syq/107142077.html?s=01&t=0,4.0,8.0,6.0,顺义区
827,北京威廉顺塑胶制品有限公司,搬运工,3.5-5千/月,北务镇龙塘路8号（近燕郊15分钟车程）,116.835668,40.075755,https://jobs.51job.com/beijing-syq/101890710.html?s=01&t=0,3.5,5.0,4.25,顺义区
828,畅充科技（上海）有限公司,仓库主管,4-8千/月,北京市朝阳区酒仙桥路14号兆维工业园A1-1一层南侧,116.499152,39.979618,https://jobs.51job.com/beijing-cyq/109033367.html?s=01&t=0,4.0,8.0,6.0,朝阳区
829,中国航天科工集团第二研究院206所,仓库主管,6-8万/年,北京市海淀区永定路/丰台区云岗,116.170084,39.817376,https://jobs.51job.com/beijing-ftq/101266941.html?s=01&t=0,5.0,6.666666666666667,5.833333333333334,丰台区
830,北京百合苏通建筑工程有限公司,仓库主管,4.5-6千/月,绿地启航国际,116.562735,40.122317,https://jobs.51job.com/beijing-dxq/84078627.html?s=01&t=0,4.5,6.0,5.25,大兴区
831,北京世纪宏联科贸有限公司,文员,3-4.5千/月,地盛中路3号中辉传媒大厦B座611室,116.50858,39.793252,https://jobs.51job.com/beijing-dxq/103580806.html?s=01&t=0,3.0,4.5,3.75,大兴区
832,北京新益纺织品有限公司,仓库主管,4.5-6千/月,北京市通州区金融街园中园五号院21号楼（近地铁六号线物资学院站）,116.645543,39.933087,https://jobs.51job.com/beijing-tzq/101194920.html?s=01&t=0,4.5,6.0,5.25,通州区
833,北京呀咪呀咪营养快餐有限公司,仓库主管,3-4.5千/月,朝阳区酒仙桥路37号,116.500172,39.969759,https://jobs.51job.com/beijing-cyq/108907945.html?s=01&t=0,3.0,4.5,3.75,朝阳区
834,北京京申宝汽车销售服务有限公司,配件管理员,3-4千/月,北京市朝阳区管庄双桥东路8号,116.608526,39.907892,https://jobs.51job.com/beijing-cyq/48538485.html?s=01&t=0,3.0,4.0,3.5,朝阳区
835,北京途歌科技有限公司,司机,0.6-1万/月,东四环中路41号嘉泰国际大厦 B座1405,116.493656,39.922354,https://jobs.51job.com/beijing-cyq/106714105.html?s=01&t=0,6.0,10.0,8.0,朝阳区
836,北京贝尔生物工程股份有限公司,仓库专员,3-4千/月,北京市大兴区芦城工业开发区创新路99号,116.276321,39.759619,https://jobs.51job.com/beijing-dxq/107897584.html?s=01&t=0,3.0,4.0,3.5,大兴区
837,沃芬医疗器械商贸（北京）有限公司,库房专员 Warehouse Specialist,5-7千/月,李桥镇，东方仙玛企业园区,116.685024,40.038095,https://jobs.51job.com/beijing-syq/108976297.html?s=01&t=0,5.0,7.0,6.0,顺义区
838,北京北清视通信息技术有限公司,元器件管理员,4.5-6千/月,昌平区高新四街军腾高科大厦,116.309724,40.114921,https://jobs.51job.com/beijing-cpq/106079139.html?s=01&t=0,4.5,6.0,5.25,昌平区
840,北京文夕科技有限责任公司,仓库主管,3-4.5千/月,丰台区小屯路博龙家园底商2-6,116.260773,39.899923,https://jobs.51job.com/beijing-ftq/103363550.html?s=01&t=0,3.0,4.5,3.75,丰台区
841,北京宇泰同呈科技发展有限公司,仓库主管,4.5-6千/月,东兴隆街56号A段6层610室,116.421217,39.903261,https://jobs.51job.com/beijing-dcq/106821916.html?s=01&t=0,4.5,6.0,5.25,东城区
842,北京尚明瑞医疗器械有限公司,仓库主管,3-4.5千/月,北京市海淀区农大南路88号2号楼437,116.305841,40.030746,https://jobs.51job.com/beijing-hdq/105329622.html?s=01&t=0,3.0,4.5,3.75,海淀区
845,北京仁合康盛医疗用品有限公司,仓库主管,5-8千/月,金盏乡楼梓庄,116.605894,39.975747,https://jobs.51job.com/beijing-cyq/108426917.html?s=01&t=0,5.0,8.0,6.5,朝阳区
846,北京江华振兴科技开发有限公司,仓库主管,3-4.5千/月,北京市朝阳区豆各庄利通北路2号,116.573138,39.872307,https://jobs.51job.com/beijing-cyq/90187055.html?s=01&t=0,3.0,4.5,3.75,朝阳区
847,北京森一通用设备有限公司,仓库主管,4.5-6千/月,亦庄经济开发区景园北街2号院66幢,116.525903,39.78393,https://jobs.51job.com/beijing-dxq/108294653.html?s=01&t=0,4.5,6.0,5.25,大兴区
848,北京怡然天诚贸易有限公司,理货员,3.5-5千/月,面试地址：北京市丰台区南苑槐房村559号,116.400917,39.810899,https://jobs.51job.com/beijing-ftq/83412699.html?s=01&t=0,3.5,5.0,4.25,丰台区
849,北京银信长远科技股份有限公司,仓库主管,3-4.5千/月,安定路35号安华发展大厦8层,116.413346,39.980674,https://jobs.51job.com/beijing-cyq/92181812.html?s=01&t=0,3.0,4.5,3.75,朝阳区
850,天津狮桥国际物流有限公司,物流专员,4-6千/月,北京市顺义区后沙峪安庆大街巨鸿大厦A座5层,116.550424,40.103017,https://jobs.51job.com/beijing-syq/77171545.html?s=01&t=0,4.0,6.0,5.0,顺义区
852,北京航天绿源烟囱设备有限公司,仓库主管,4.5-6千/月,石楼工业区,115.991493,39.668194,https://jobs.51job.com/beijing-fsq/100514326.html?s=01&t=0,4.5,6.0,5.25,房山区
853,中外运久凌储运有限公司,配送员,3-4.5千/月,京包路9号院,116.295313,40.090128,https://jobs.51job.com/beijing-hdq/98695078.html?s=01&t=0,3.0,4.5,3.75,海淀区
855,北京基蛋生物科技有限公司,仓库主管,4.5-6千/月,航丰路1号院5号楼时代财富天地C座905室,116.293957,39.837895,https://jobs.51job.com/beijing-ftq/87628367.html?s=01&t=0,4.5,6.0,5.25,丰台区
856,北京宏运通供应链管理有限公司,库房信息员,4-5千/月,北京市顺义区张镇厂门口村北1号，宏运公司,116.68077,40.048443,https://jobs.51job.com/beijing-syq/107403447.html?s=01&t=0,4.0,5.0,4.5,顺义区
857,北京大有天润科技发展有限公司,库工,3-4.5千/月,永乐经济开发区恒业八街6号院24幢,116.793052,39.620542,https://jobs.51job.com/beijing-tzq/108712703.html?s=01&t=0,3.0,4.5,3.75,通州区
858,北京美康百泰医药科技有限公司,仓库主管,4.5-6千/月,五里店库区,116.259219,39.865715,https://jobs.51job.com/beijing-ftq/107473978.html?s=01&t=0,4.5,6.0,5.25,丰台区
859,上海鑫加物流有限公司,物流专员,4-5.5千/月,裕华路,116.558083,40.10628,https://jobs.51job.com/beijing-syq/106895773.html?s=01&t=0,4.0,5.5,4.75,顺义区
861,北京东土科技股份有限公司,仓库主管,4-6千/月,北京市石景山区 五里坨黑石头路西山机械厂,116.142876,39.965407,https://jobs.51job.com/beijing-sjsq/108223388.html?s=01&t=0,4.0,6.0,5.0,石景山区
863,北京舟济科技有限公司,仓储经理,1.5-2.5万/月,北京市东城区东四北大街107号科林大厦B座107室,116.422214,39.944693,https://jobs.51job.com/beijing-dcq/108294206.html?s=01&t=0,15.0,25.0,20.0,东城区
865,青创动力（北京）科技孵化器有限公司,仓库主管,3-4.5千/月,窦店,116.071638,39.644374,https://jobs.51job.com/beijing-fsq/103492476.html?s=01&t=0,3.0,4.5,3.75,房山区
866,北京中诺恒康生物科技有限公司,仓库主管,4-6千/月,科技园区超前路23号一层C区111室,116.252644,40.210194,https://jobs.51job.com/beijing-cpq/108907071.html?s=01&t=0,4.0,6.0,5.0,昌平区
868,北京夏商科技有限公司,仓库主管,4-6千/月,北京市海淀区上地信息产业基地开拓路7号4段1门2层,116.311765,40.047472,https://jobs.51job.com/beijing-hdq/100108523.html?s=01&t=0,4.0,6.0,5.0,海淀区
869,北京甘其食超市有限公司,理货员,3-4.5千/月,东城区东花市北里西区六号楼,116.438102,39.904459,https://jobs.51job.com/beijing-dcq/108599132.html?s=01&t=0,3.0,4.5,3.75,东城区
870,北京市正天齐消防设备有限公司,仓库主管,4.5-6千/月,雁栖开发区雁栖东二路8号,116.691161,40.348003,https://jobs.51job.com/beijing-hrq/108158587.html?s=01&t=0,4.5,6.0,5.25,怀柔区
871,北京竞业达数码科技股份有限公司,物流员,2.5-4.5千/月,北京市昌平区回龙观二拨子龙翔制版工业园5号院,116.338644,40.08243,https://jobs.51job.com/beijing-cpq/86228602.html?s=01&t=0,2.5,4.5,3.5,昌平区
872,安得智联科技股份有限公司,仓库主管,4.5-6千/月,北京市通州区张家湾镇上店村420号大本营彩钢院内,116.76221,39.854289,https://jobs.51job.com/beijing-tzq/108811114.html?s=01&t=0,4.5,6.0,5.25,通州区
873,北京龙昊安华警用器材科技有限公司,仓库主管,4.5-5千/月,紫竹院路88号紫竹花园B1座202室,116.310398,39.949854,https://jobs.51job.com/beijing-hdq/103894553.html?s=01&t=0,4.5,5.0,4.75,海淀区
875,北京为尔动能科技有限责任公司,理货员,4.5-6千/月,惠河南街1091号晟信大厦302,116.505037,39.911157,https://jobs.51job.com/beijing-cyq/108628911.html?s=01&t=0,4.5,6.0,5.25,朝阳区
876,某大型国企,仓库主管,6-8千/月,德胜国际中心C座8-10层,116.385182,39.960924,https://jobs.51job.com/beijing-xcq/107143036.html?s=01&t=0,6.0,8.0,7.0,西城区
877,北京阳光智恒科技发展有限公司,仓库主管,6-8千/月,营福路9号院2号楼1层103大金空调,116.636514,40.351854,https://jobs.51job.com/beijing-hdq/108864510.html?s=01&t=0,6.0,8.0,7.0,海淀区
878,美宝集团,仓库主管,4-6千/月,经济技术开发区西环南路26号院9号楼,116.545444,39.770785,https://jobs.51job.com/beijing-dxq/98782868.html?s=01&t=0,4.0,6.0,5.0,大兴区
879,永乐惠达卫浴（北京）有限公司,装卸工,4-8千/月,马驹桥镇马桥路225号光华园内惠达卫浴,116.567263,39.754863,https://jobs.51job.com/beijing-tzq/101256121.html?s=01&t=0,4.0,8.0,6.0,通州区
880,北京汪小荷服装科技有限公司,配货员,4.5-6千/月,丰台区,116.292562,39.864896,https://jobs.51job.com/beijing-ftq/94274579.html?s=01&t=0,4.5,6.0,5.25,丰台区
881,北京市望家欢农副产品配送服务有限公司,仓库主管,3-4.5千/月,盛坊路1号三利工业园4号楼1层,116.354142,39.776435,https://jobs.51job.com/beijing-dxq/108583632.html?s=01&t=0,3.0,4.5,3.75,大兴区
882,北京中诺恒康生物科技有限公司,仓库主管,4-6千/月,超前路23号院一层C区111室,116.252644,40.210194,https://jobs.51job.com/beijing-cpq/108153003.html?s=01&t=0,4.0,6.0,5.0,昌平区
883,北京捞捞福餐饮有限公司,仓库主管,3.5-4千/月,北京市朝阳区亚运村慧忠北里218号,116.410974,40.005845,https://jobs.51job.com/beijing-cyq/58516321.html?s=01&t=0,3.5,4.0,3.75,朝阳区
884,北京嘉宝仁和医疗科技有限公司,仓库主管,5-8千/月,黄村镇生物医药产业基地天荣街19号院-6栋-4层,116.316695,39.687157,https://jobs.51job.com/beijing-dxq/108571562.html?s=01&t=0,5.0,8.0,6.5,大兴区
886,北京天竹鸟食品添加剂有限公司,仓库主管,3-4.5千/月,朝阳区王四营桥南368号(京沈高速旁),116.534674,39.873324,https://jobs.51job.com/beijing-cyq/52044555.html?s=01&t=0,3.0,4.5,3.75,朝阳区
888,北京兰玉品牌文化发展有限公司,仓库主管,5-6千/月,源创空间大厦,116.51306,39.908773,https://jobs.51job.com/beijing-cyq/73808386.html?s=01&t=0,5.0,6.0,5.5,朝阳区
889,北京沃尔玛百货有限公司,仓库主管,3.5-5千/月,北京市通州区永乐店镇永乐大街7号宇培北京通州物流园,116.811983,39.710984,https://jobs.51job.com/beijing-tzq/106606371.html?s=01&t=0,3.5,5.0,4.25,通州区
890,惠州五和实业有限公司,理货员,3-8千/月,北京市海淀区翠微路4号颐源居17号楼3单元102室,116.311679,39.921274,https://jobs.51job.com/beijing-hdq/98000312.html?s=01&t=0,3.0,8.0,5.5,海淀区
892,北京恒通创新赛木科技股份有限公司,仓库主管,3-4.5千/月,北京市房山区长阳万兴路86-5,116.199843,39.717977,https://jobs.51job.com/beijing-fsq/84669969.html?s=01&t=0,3.0,4.5,3.75,房山区
895,北京东元同创能源技术有限公司,仓库主管,4.5-6千/月,芳群园4区22号楼金城中心10层,116.437434,39.865142,https://jobs.51job.com/beijing-ftq/108530793.html?s=01&t=0,4.5,6.0,5.25,丰台区
898,北京志方信城机电设备有限公司,仓库主管,4-6千/月,北京市大兴区德茂庄德吉街28号,116.438256,39.787217,https://jobs.51job.com/beijing-dxq/92998471.html?s=01&t=0,4.0,6.0,5.0,大兴区
899,北京冠林豪泰电子科技有限公司,仓库主管,4.5-5.5千/月,慈云寺住邦2000商务中心4#509室,116.501963,39.92066,https://jobs.51job.com/beijing-cyq/108436099.html?s=01&t=0,4.5,5.5,5.0,朝阳区
900,作业帮教育科技（北京）有限公司,资产管理员,4.5-6千/月,北京市海淀区开拓路1号汇苑开拓大厦4层,116.309527,40.050356,https://jobs.51job.com/beijing-hdq/107444750.html?s=01&t=0,4.5,6.0,5.25,海淀区
902,北京陆秦网络科技有限公司,仓储经理,1-2万/月,光华路9号 SOHO3Q,116.458834,39.922731,https://jobs.51job.com/beijing-cyq/105774308.html?s=01&t=0,10.0,20.0,15.0,朝阳区
903,上海连享商务咨询有限公司,仓库主管,4.5-6千/月,七棵树,116.535327,39.970683,https://jobs.51job.com/beijing-cyq/94684451.html?s=01&t=0,4.5,6.0,5.25,朝阳区
904,北京中美成信国际贸易有限公司,仓库主管,4.5-6千/月,经开万佳国际机械城,116.489305,39.818325,https://jobs.51job.com/beijing-cyq/80180495.html?s=01&t=0,4.5,6.0,5.25,朝阳区
905,森博尔铁路设备（北京）有限公司,仓库主管,6-8千/月,通州张家湾开发区垡头,116.727958,39.800843,https://jobs.51job.com/beijing-tzq/102442921.html?s=01&t=0,6.0,8.0,7.0,通州区
907,北京宝德恒瑞科技有限公司,储运专员,4.5-5.5千/月,北京市大兴区金星路12号奥宇科技英巢,116.35713200000001,39.767957,https://jobs.51job.com/beijing-dxq/104858021.html?s=01&t=0,4.5,5.5,5.0,大兴区
908,北京创联新世纪劳务咨询有限公司,库存管理员,4.5-5千/月,望园,116.297901,39.873897,https://jobs.51job.com/beijing-ftq/103414428.html?s=01&t=0,4.5,5.0,4.75,丰台区
909,北京安信行物业管理有限公司,仓库主管,3.5-4千/月,百度大厦C座,116.307438,40.057813,https://jobs.51job.com/beijing-hdq/108672427.html?s=01&t=0,3.5,4.0,3.75,海淀区
910,北京文博大厦有限公司,仓库主管,4-5千/月,北京市东城区交道口南大街菊儿胡同33号,116.411498,39.945641,https://jobs.51job.com/beijing-dcq/107598380.html?s=01&t=0,4.0,5.0,4.5,东城区
911,好食特汇成（北京）餐饮管理有限公司,仓库主管,4.5-6千/月,北京首都国际机场T2航站楼,116.599563,40.085493,https://jobs.51job.com/beijing-syq/108487379.html?s=01&t=0,4.5,6.0,5.25,顺义区
914,北京联创商业管理有限公司,理货员,3-5千/月,北京市大兴区亦庄中信新城东区西北一门超市,116.492914,39.791221,https://jobs.51job.com/beijing-dxq/104281704.html?s=01&t=0,3.0,5.0,4.0,大兴区
915,北京聚程一路网络科技有限公司,仓库主管,4.5-6千/月,大红门,116.404916,39.851803,https://jobs.51job.com/beijing-dxq/92761876.html?s=01&t=0,4.5,6.0,5.25,大兴区
916,北京正通灏天商贸有限公司,仓库主管,6-8千/月,北京昌平沙河中海尚湖世家东区1号楼二单元101,116.290916,40.145339,https://jobs.51job.com/beijing-cpq/98734023.html?s=01&t=0,6.0,8.0,7.0,昌平区
917,北京华晟源医疗科技有限公司,仓库主管,3.5-5千/月,工业园区盛坊路1号三利工业园4号楼2层,116.351407,39.776356,https://jobs.51job.com/beijing-dxq/108029627.html?s=01&t=0,3.5,5.0,4.25,大兴区
918,北京健康广济生物技术有限公司,仓库主管,4-8千/月,马驹桥团瓢庄,116.619255,39.767576,https://jobs.51job.com/beijing-tzq/108521561.html?s=01&t=0,4.0,8.0,6.0,通州区
920,庆大堂控股有限公司,仓库主管,3.5-5千/月,新房路3号院玲珑山小区5号楼17层（整层）,116.567045,39.908241,https://jobs.51job.com/beijing-cyq/96324599.html?s=01&t=0,3.5,5.0,4.25,朝阳区
921,太平洋海底世界博览馆有限公司,仓库主管,4.5-6千/月,西三环中路11号中央电视塔下,116.313408,39.925278,https://jobs.51job.com/beijing-hdq/108394571.html?s=01&t=0,4.5,6.0,5.25,海淀区
922,北京科电高技术公司,仓库主管,6-8千/月,北四环西路19号,116.332949,39.991973,https://jobs.51job.com/beijing-hdq/108691520.html?s=01&t=0,6.0,8.0,7.0,海淀区
923,北京世纪链通快运有限公司,操作员,3-4.5千/月,马驹桥小杜社村,116.669043,39.762108,https://jobs.51job.com/beijing-tzq/102576464.html?s=01&t=0,3.0,4.5,3.75,通州区
